date,index,open,high,low,close,volume
2025-02-12,8243,10529.414,10709.268,10513.228,10708.884,76233590457
2025-02-13,8244,10691.459,10739.508,10621.09,10626.624,83933051636
2025-02-14,8245,10616.02,10760.86,10616.02,10749.456,78638009726
2025-02-17,8246,10820.958,10829.822,10711.43,10791.06,86705929130
2025-02-18,8247,10781.197,10817.654,10577.08,10617.261,84217120344
2025-02-19,8248,10592.025,10774.017,10588.494,10772.654,75049663110
2025-02-20,8249,10765.95,10826.383,10726.527,10794.545,78257765228
2025-02-21,8250,10821.81,11003.952,10806.507,10991.369,90701864675
2025-02-24,8251,10995.261,11045.957,10909.368,10983.043,88271232487
2025-02-25,8252,10835.912,10964.675,10815.338,10854.495,81279046427
2025-02-26,8253,10870.733,10955.648,10831.11,10955.648,84215382307
2025-02-27,8254,10969.92,10999.484,10792.082,10927.508,89475120899
2025-02-28,8255,10861.824,10883.832,10583.707,10611.24,82558011813
2025-03-03,8256,10642.185,10803.672,10586.198,10649.592,72506898239
2025-03-04,8257,10558.746,10688.529,10540.418,10679.436,63501128030
2025-03-05,8258,10686.467,10718.689,10626.71,10709.46,66828336104
2025-03-06,8259,10774.079,10924.222,10759.402,10898.751,82055102681
2025-03-07,8260,10858.777,10931.946,10798.193,10843.732,82036812447
2025-03-10,8261,10862.929,10896.11,10747.137,10825.704,67492626325
2025-03-11,8262,10698.807,10861.164,10692.719,10861.164,67024477222
2025-03-12,8263,10897.425,10939.568,10828.424,10843.227,75683423892
2025-03-13,8264,10830.108,10865.319,10677.837,10736.194,73031655596
2025-03-14,8265,10741.522,10985.951,10737.625,10978.299,75821380703
2025-03-17,8266,11009.574,11015.469,10940.771,10957.818,70157392693
2025-03-18,8267,10999.322,11041.412,10958.871,11014.747,67026091831
2025-03-19,8268,11003.733,11030.188,10916.279,10979.052,65830605489
2025-03-20,8269,10971.412,10973.141,10869.164,10879.489,66033277818
2025-03-21,8270,10843.979,10898.257,10656.879,10687.554,73797742505
2025-03-24,8271,10695.018,10723.753,10563.885,10695.488,73186830760
2025-03-25,8272,10702.689,10735.55,10618.052,10649.076,60284329360
2025-03-26,8273,10636.116,10703.037,10635.779,10643.819,56246349670
2025-03-27,8274,10610.886,10745.09,10556.615,10668.101,57357559191
2025-03-28,8275,10658.152,10688.05,10593.853,10607.331,55060153716
2025-03-31,8276,10559.656,10609.766,10427.955,10504.332,56671275642
2025-04-01,8277,10523.646,10581.979,10491.703,10503.655,50596571318
2025-04-02,8278,10500.527,10573.008,10490.849,10513.117,45905545136
2025-04-03,8279,10384.95,10481.599,10328.023,10365.731,52253863357
2025-04-07,8280,9747.661,9831.63,9220.124,9364.498,72979895617
2025-04-08,8281,9356.693,9505.64,9296.119,9424.68,81890145272
2025-04-09,8282,9271.236,9591.81,9119.601,9539.892,87247716467
2025-04-10,8283,9757.979,9884.238,9713.637,9754.644,79793878408
2025-04-11,8284,9681.452,9909.558,9679.28,9834.444,63799002683
2025-04-14,8285,9955.655,9964.726,9862.345,9884.302,63003532921
2025-04-15,8286,9886.097,9895.446,9804.602,9858.097,54456953657
2025-04-16,8287,9813.126,9814.499,9650.792,9774.728,55550874792
2025-04-17,8288,9715.294,9828.923,9712.0,9759.047,49387213426
2025-04-18,8289,9745.75,9798.426,9719.951,9781.647,48644034748
2025-04-21,8290,9768.646,9913.089,9733.43,9905.528,53399889207
