date,open,high,low,close,volume
2026-03-20,5458.23,5550.429,5435.273,5441.774,1363469864
2026-03-23,5387.59,5402.758,5220.371,5249.675,1524530259
2026-03-24,5319.981,5323.939,5154.232,5271.731,1138439624
2026-03-25,5288.169,5361.036,5270.241,5350.193,1091651440
2026-03-26,5329.828,5389.511,5273.245,5284.496,1017965698
2026-03-27,5248.406,5410.342,5242.624,5382.505,1071314983
2026-03-30,5320.303,5350.633,5271.254,5335.844,1023513298
2026-03-31,5324.783,5359.787,5213.841,5213.841,1057669427
2026-04-01,5299.888,5299.888,5232.983,5282.7,1198468228
2026-04-02,5267.831,5267.831,5157.24,5185.35,1070756906
2026-04-03,5203.747,5204.875,5098.11,5098.724,905901458
2026-04-07,5123.417,5150.846,5080.147,5094.839,882874946
2026-04-08,5209.031,5322.15,5202.618,5321.692,1466650837
2026-04-09,5280.604,5296.2,5244.782,5264.979,1226290999
2026-04-10,5316.263,5451.978,5316.165,5418.549,1594212587
2026-04-13,5386.409,5483.91,5384.954,5446.744,1237003076
2026-04-14,5480.164,5539.227,5446.459,5534.828,1370005746
2026-04-15,5576.379,5576.379,5458.203,5476.941,1291725677
2026-04-16,5509.124,5581.21,5486.096,5575.404,1430870352
2026-04-17,5567.355,5567.355,5525.28,5549.909,1384527193
2026-04-20,5537.728,5585.716,5527.758,5555.767,1576708879
2026-04-21,5548.622,5589.475,5501.705,5572.605,1344298941
2026-04-22,5524.442,5601.609,5521.061,5597.285,1452781140
2026-04-23,5626.541,5640.768,5517.769,5558.509,1645141361
2026-04-24,5545.316,5593.308,5512.658,5560.621,1707685641
2026-04-27,5551.812,5597.799,5537.559,5563.119,1505124871
2026-04-28,5506.108,5548.7,5471.344,5493.888,1627143635
2026-04-29,5483.336,5640.821,5483.189,5634.635,1523201942
2026-04-30,5638.522,5685.391,5626.848,5648.648,1361985455
2026-05-06,5735.2,5840.546,5717.738,5797.889,1767033993
2026-05-07,5846.69,5850.753,5804.108,5844.528,1680910410
2026-05-08,5795.625,5841.61,5767.11,5778.944,1532125962
2026-05-11,5816.528,5942.663,5807.797,5930.309,1911327795
2026-05-12,5935.851,5935.851,5806.032,5831.081,1607462340
2026-05-13,5804.003,5956.778,5794.512,5946.881,1766424648
2026-05-14,5999.97,6001.343,5815.621,5815.621,1772022650
2026-05-15,5835.669,5924.685,5757.922,5833.111,1970051162
2026-05-18,5797.203,5852.639,5757.222,5796.157,1752310665
2026-05-19,5787.351,5868.82,5731.578,5861.834,1652893984
2026-05-20,5837.682,5901.053,5806.116,5871.679,1765607155
2026-05-21,5911.006,6035.479,5781.958,5788.267,2056146205
2026-05-22,5842.449,5884.54,5785.03,5862.78,1737239881
2026-05-25,5887.231,5929.567,5816.909,5908.93,1894755807
2026-05-26,5898.08,5965.827,5843.579,5927.072,1795872296
2026-05-27,5959.684,6060.688,5900.487,5934.438,1958708853
2026-05-28,5932.146,5980.822,5826.873,5967.03,1723270421
2026-05-29,5999.151,6008.938,5791.807,5819.515,1899405598
2026-06-01,5838.737,5905.061,5743.098,5749.9,1645677212
2026-06-02,5772.059,5832.557,5704.528,5795.876,1478575252
2026-06-03,5814.28,5883.758,5740.38,5787.623,1693610996
2026-06-04,5739.008,5780.71,5695.547,5722.829,1532860494
2026-06-05,5710.139,5758.922,5632.333,5654.638,1717153430
2026-06-08,5515.199,5597.981,5415.373,5458.29,1708121836
2026-06-09,5546.298,5621.518,5455.126,5621.518,1608587535
2026-06-10,5536.039,5550.033,5396.83,5455.233,1459564101
2026-06-11,5428.545,5493.149,5387.085,5434.879,1472384491
2026-06-12,5536.393,5547.96,5454.389,5460.465,1955702740
2026-06-15,5536.708,5665.25,5489.929,5664.129,2015312246
2026-06-16,5695.589,5787.046,5685.275,5735.523,2124916606
2026-06-17,5682.808,5761.017,5679.472,5759.022,1945596243
2026-06-18,5742.493,5843.139,5742.493,5821.835,2015403084
2026-06-22,5860.283,5997.866,5824.445,5997.866,2507127451
2026-06-23,5984.435,5993.112,5744.713,5787.65,2184357287
2026-06-24,5774.118,5820.272,5705.688,5804.097,2069825152
2026-06-25,5839.018,5916.481,5776.567,5904.982,2369461479
2026-06-26,5867.519,5877.23,5694.4,5703.142,2247494354
2026-06-29,5726.604,5800.574,5652.212,5794.494,2505378701
2026-06-30,5789.956,5933.611,5765.218,5921.279,2093498097
2026-07-01,5873.978,5900.601,5749.383,5785.896,2471273454
2026-07-02,5670.595,5705.538,5521.209,5539.596,2186841846
2026-07-03,5536.568,5634.462,5524.8,5539.966,1941414697
2026-07-06,5563.796,5576.509,5426.648,5468.799,1759791587
2026-07-07,5441.227,5499.637,5371.047,5414.734,1591182302
2026-07-08,5430.388,5441.476,5303.957,5316.85,2123717706
2026-07-09,5347.245,5488.144,5256.775,5479.786,2202382325
2026-07-10,5496.598,5496.598,5255.231,5257.364,2499222643
2026-07-13,5217.092,5262.805,5078.954,5112.13,2037333783
2026-07-14,5107.936,5212.259,5005.182,5212.259,1849964744
2026-07-15,5246.197,5303.369,5202.111,5217.286,1759361444
2026-07-16,5139.28,5234.87,5084.868,5120.54,1964784399
2026-07-17,5083.522,5083.522,4810.116,4850.776,2158679426
2026-07-20,4915.065,4981.069,4785.949,4918.658,2249795768
2026-07-21,4932.441,5149.051,4880.791,5146.985,2407655079
2026-07-22,5110.784,5161.605,5040.522,5064.132,1994074400
2026-07-23,5077.153,5132.441,5049.145,5124.635,1583092802
2026-07-24,5057.955,5090.493,4983.618,4983.618,1503931623
2026-07-27,4993.45,5113.5,4966.488,5112.167,1487661715
2026-07-28,5011.366,5029.789,4858.752,4874.199,1515191434
2026-07-29,4865.931,4971.489,4773.291,4937.099,1878148368
2026-07-30,4878.217,4925.663,4741.157,4831.195,1954306349
2026-07-31,4964.875,5014.06,4906.756,4906.756,2167202663
2026-08-03,4886.569,4920.968,4861.218,4878.932,1486638154
2026-08-04,4930.289,5066.83,4907.442,5040.615,1794745517
2026-08-05,4939.674,5130.448,4938.932,5078.551,1986070878
2026-08-06,5024.447,5077.075,4979.246,5022.871,1768694507
2026-08-07,5031.485,5127.842,4991.065,5083.979,2028311452
2026-08-10,5085.231,5106.692,5005.295,5071.034,1756137928
2026-08-11,5071.667,5159.962,5056.552,5103.195,1540662452
2026-08-12,5088.738,5148.057,5076.9,5132.508,1329231538
2026-08-13,5170.56,5206.769,5105.662,5107.113,1647800507
2026-08-14,5130.835,5151.437,5085.613,5131.022,1617951621
2026-08-17,5140.699,5268.668,5125.18,5268.668,1825823605
2026-08-18,5256.355,5279.608,5195.761,5242.038,1686904538
2026-08-19,5148.1,5148.1,4960.607,4978.758,1814635100
2026-08-20,5027.033,5056.198,4980.288,5021.879,1443278130
2026-08-21,5011.241,5081.662,4996.808,5062.308,1229447134
2026-08-24,5075.69,5075.69,4907.231,4969.148,1277764273
2026-08-25,4948.969,4992.716,4900.63,4952.067,1252096709
2026-08-26,4958.796,5021.565,4938.594,4970.466,1137668687
2026-08-27,4979.452,4979.452,4894.336,4957.677,1433353040
2026-08-28,4931.261,5002.431,4918.158,4920.01,1462813938
2026-08-31,4874.303,4904.834,4814.054,4901.86,1554823154
2026-09-01,4890.495,4903.421,4846.373,4858.909,1356597633
2026-09-02,4813.526,4813.526,4749.161,4755.662,1087925749
2026-09-03,4787.806,4812.368,4738.938,4768.947,1028059339
2026-09-04,4804.159,4846.692,4754.288,4776.264,1374415482
2026-09-07,4807.657,4868.735,4779.921,4850.815,1159742831
2026-09-08,4841.516,4842.045,4776.564,4789.902,1068489634
2026-09-09,4815.732,4815.732,4742.107,4780.284,977954642
2026-09-10,4745.233,4769.992,4718.273,4738.667,867853595
2026-09-11,4706.714,4719.922,4647.946,4704.416,1123574191
