date,open,high,low,close,volume,amount,turnover
2025-09-16,6.84,7.08,6.77,6.95,103045233.0,706295502.0,0.07337350631180872
2025-09-17,6.99,7.17,6.83,6.88,103768840.0,713956998.0,0.07388875171653082
2025-09-18,6.86,7.21,6.78,6.93,156088988.0,1081856899.0,0.11114338832366788
2025-09-19,6.89,7.01,6.75,6.8,91643415.0,622582723.0,0.06525482541184807
2025-09-22,6.76,6.84,6.67,6.78,69080372.0,462844135.0,0.049188778203491414
2025-09-23,6.82,7.12,6.41,6.6,124932751.0,829802587.0,0.08895854497267358
2025-09-24,6.51,6.63,6.44,6.6,72748319.0,471339965.0,0.05180054513846336
2025-09-25,6.62,6.65,6.49,6.51,54501679.0,353592847.0,0.03880799889220177
2025-09-26,6.45,6.51,6.27,6.27,68264254.0,430581102.0,0.048607660208210834
2025-09-29,6.27,6.4,6.24,6.36,51971390.0,326604377.0,0.03700630297180727
2025-09-30,6.36,6.44,6.3,6.32,40263389.0,253180436.0,0.028669604026479417
2025-10-09,6.36,6.43,6.3,6.32,49294400.0,309900229.0,0.035100148393442165
2025-10-10,6.31,6.37,6.19,6.24,44808794.0,278139388.0,0.03190616619192405
2025-10-13,5.99,6.2,5.87,6.17,50798932.0,305688133.0,0.036171452567195825
2025-10-14,6.21,6.31,6.06,6.09,51902436.0,317410023.0,0.03695720417696807
2025-10-15,6.07,6.2,6.0,6.17,38992715.0,236628431.0,0.027764818777857084
2025-10-16,6.16,6.16,5.96,5.99,40724384.0,244190772.0,0.028997856179028895
2025-10-17,6.0,6.06,5.82,5.83,39183479.0,229738746.0,0.027900652558329648
2025-10-20,5.88,5.97,5.86,5.89,36583900.0,214537311.0,0.026049618593812867
2025-10-21,5.88,6.19,5.86,6.1,55405719.0,331369456.0,0.03945172187399295
2025-10-22,6.06,6.38,5.99,6.16,102527860.0,632495331.0,0.0730051101233013
2025-10-23,6.14,6.14,5.91,6.04,61370409.0,364052384.0,0.04369888796427665
2025-10-24,6.04,6.21,6.04,6.2,68102200.0,414884343.0,0.048492269424516316
2025-10-27,6.32,6.46,6.3,6.37,99147019.0,626366390.0,0.07059777742841844
2025-10-28,6.29,6.8,6.24,6.7,168367352.0,1102091579.0,0.11988621506318997
2025-10-29,6.72,6.97,6.64,6.84,158279680.0,1063314320.0,0.1127032737119539
2025-10-30,6.66,6.66,6.31,6.31,129036848.0,820040614.0,0.09188087314222389
2025-10-31,6.4,6.71,6.37,6.38,91980398.0,591354562.0,0.06549477464149825
2025-11-03,6.32,6.38,6.02,6.14,85786259.0,519021187.0,0.061084229060872304
2025-11-04,6.12,6.14,5.98,6.06,48988607.0,293491835.0,0.03488240804813569
2025-11-05,5.95,6.07,5.92,6.03,34577213.0,206270395.0,0.024620754230331592
2025-11-06,6.02,6.17,5.99,6.13,49740857.0,299961039.0,0.03541804874218951
2025-11-07,6.07,6.18,6.03,6.1,42648429.0,256700704.0,0.03036787518759093
2025-11-10,6.1,6.17,6.07,6.13,48708459.0,295235461.0,0.03468292826195052
2025-11-11,6.12,6.14,6.0,6.02,46275381.0,277996799.0,0.03295045157387196
2025-11-12,6.0,6.03,5.87,5.95,38517461.0,226193571.0,0.02742641348385661
2025-11-13,5.93,6.22,5.92,6.16,64115081.0,388848378.0,0.04565323560805212
2025-11-14,6.07,6.09,5.97,5.97,43368708.0,259249306.0,0.030880750885128178
2025-11-17,5.94,5.96,5.86,5.9,32703564.0,191403741.0,0.023286619766026834
2025-11-18,5.9,5.93,5.8,5.83,31860703.0,184554970.0,0.022686459379146273
2025-11-19,5.8,5.84,5.68,5.72,34703650.0,197005851.0,0.024710783877967463
2025-11-20,5.79,5.87,5.73,5.73,29187044.0,167482922.0,0.020782676644120344
2025-11-21,5.66,5.71,5.47,5.47,40522100.0,223866756.0,0.028853819565993356
2025-11-24,5.5,5.62,5.49,5.59,28742527.0,158227636.0,0.02046615767516225
2025-11-25,5.62,5.87,5.61,5.77,44377403.0,254098541.0,0.03159899361013798
2025-11-26,5.73,5.89,5.66,5.77,35493833.0,202994294.0,0.02527343481920978
2025-11-27,5.76,5.86,5.73,5.76,26563324.0,152304238.0,0.018914453045844635
2025-11-28,5.76,5.78,5.71,5.77,18158832.0,103550465.0,0.012930022433614899
2025-12-01,5.81,5.87,5.77,5.84,27046359.0,156316312.0,0.019258398812082307
2025-12-02,5.85,5.86,5.78,5.81,23155943.0,133606445.0,0.01648822250580367
2025-12-03,5.83,5.86,5.73,5.76,23853540.0,136493730.0,0.01698494745262968
2025-12-04,5.76,6.21,5.69,6.1,97487411.0,583674311.0,0.06941605116590295
2025-12-05,6.39,7.32,6.33,7.32,405410718.0,2807089335.0,0.28867328463460223
2025-12-08,7.77,8.3,7.69,7.79,390229098.0,3066043755.0,0.2778631902860992
2025-12-09,7.87,8.43,7.77,7.91,295813868.0,2369067835.0,0.2106346900183005
2025-12-10,8.0,8.45,7.57,7.84,212066253.0,1652180652.0,0.15100208034870594
2025-12-11,7.86,8.0,7.39,7.46,160198562.0,1203892966.0,0.1140696163989428
2025-12-12,7.42,7.49,7.07,7.16,150342642.0,1083403622.0,0.10705169439251012
2025-12-15,7.03,7.12,6.8,6.89,106370159.0,727655897.0,0.07574102465054931
2025-12-16,6.83,6.91,6.5,6.58,90790799.0,597531787.0,0.06464771896319219
2025-12-17,6.59,6.97,6.42,6.86,170606101.0,1141856344.0,0.12148031950742036
2025-12-18,6.85,6.85,6.57,6.64,105340852.0,698457124.0,0.07500810512130443
2025-12-19,6.67,6.69,6.42,6.48,94642132.0,610108779.0,0.06739006616312891
2025-12-22,6.46,6.82,6.46,6.71,124427480.0,821452922.0,0.08859876603066591
2025-12-23,6.73,7.22,6.72,6.86,239755503.0,1651721848.0,0.17071825062166024
2025-12-24,6.98,7.25,6.81,7.17,209814054.0,1463716638.0,0.1493983988126377
2025-12-25,7.17,7.25,7.02,7.05,128486853.0,904010119.0,0.09148924841171391
2025-12-26,7.0,7.31,6.96,7.15,136242326.0,963649924.0,0.09701154411186107
2025-12-29,7.13,7.22,6.93,7.15,127358963.0,894927347.0,0.09068613271558049
2025-12-30,7.28,7.4,7.07,7.14,153342674.0,1092421611.0,0.10918787149143161
2025-12-31,7.21,7.25,6.97,7.06,104741226.0,732681108.0,0.07458114056588706
2026-01-05,7.06,7.36,6.97,7.25,123392721.0,878028299.0,0.08786196439698236
2026-01-06,7.21,7.31,7.1,7.29,103545302.0,741518218.0,0.07372958116223717
2026-01-07,7.25,7.53,7.19,7.41,129652234.0,947987712.0,0.09231905962830034
2026-01-08,7.36,7.46,7.24,7.3,106419919.0,772163601.0,0.07577645633009217
2026-01-09,7.28,7.45,7.17,7.42,118989702.0,865058319.0,0.08472678838755442
2026-01-12,7.42,7.65,7.33,7.48,109698072.0,809785523.0,0.07811066988693448
2026-01-13,7.47,7.47,7.02,7.05,114996119.0,817140092.0,0.08188315187059654
2026-01-14,7.08,7.54,7.01,7.32,146693614.0,1058610072.0,0.10445339875868913
2026-01-15,7.53,8.34,7.52,7.83,256022215.0,2012921688.0,0.18230098628886354
2026-01-16,8.02,8.43,7.6,7.68,210741251.0,1658663540.0,0.15005861076957308
2026-01-19,7.52,8.41,7.41,8.12,215514238.0,1717391128.0,0.15345722302532566
2026-01-20,8.0,8.16,7.39,7.48,197895994.0,1496968053.0,0.14091212705434575
2026-01-21,7.45,8.88,7.42,8.19,293580652.0,2394734174.0,0.20904452535467527
2026-01-22,8.31,8.81,8.13,8.77,272534905.0,2265973017.0,0.19405887094462382
2026-01-23,8.54,8.68,8.28,8.31,222478263.0,1848610289.0,0.15841596703916172
2026-01-26,8.31,8.54,8.04,8.04,173377924.0,1425730994.0,0.12345400005978241
2026-01-27,8.02,8.06,7.55,7.94,133860057.0,1035973027.0,0.09531524604528359
2026-01-28,7.97,8.64,7.91,8.41,212979104.0,1748760594.0,0.15165207721571522
2026-01-29,8.9,9.88,8.7,8.74,332081709.0,3019081686.0,0.2364592583467469
2026-01-30,8.61,9.01,8.12,8.82,232357471.0,1972075196.0,0.16545047129947693
2026-02-02,9.09,9.18,8.71,8.73,168283508.0,1481303149.0,0.11982651382244255
2026-02-03,8.9,9.84,8.89,9.58,246639621.0,2302583846.0,0.17562009674125936
2026-02-04,9.51,10.11,9.01,9.85,307018770.0,2915701299.0,0.2186131565973435
2026-02-05,9.5,10.04,9.39,9.49,164828397.0,1568910475.0,0.11736629706727737
2026-02-06,9.39,9.69,9.05,9.11,152557136.0,1408605156.0,0.10862852802911767
2026-02-09,9.34,10.05,9.24,9.84,186321831.0,1772116057.0,0.13267072764934462
2026-02-10,9.66,10.24,9.46,9.92,185393427.0,1824780980.0,0.13200965624632388
2026-02-11,10.53,11.91,10.5,11.91,151318987.0,1729129188.0,0.10774690225350844
2026-02-12,11.61,13.3,11.42,12.89,382939290.0,4811723525.0,0.2726724720187158
2026-02-13,12.83,13.52,12.6,12.78,261424543.0,3340139625.0,0.1861477217085065
2026-02-24,13.49,15.33,13.47,15.33,234923660.0,3447520525.0,0.16727772986648695
2026-02-25,15.95,16.31,15.18,15.91,326629910.0,5089120439.0,0.23257729703042657
2026-02-26,15.3,15.79,14.64,15.74,264940842.0,4002846187.0,0.18865150746704526
2026-02-27,14.73,14.99,13.84,14.22,306422798.0,4343473183.0,0.2181887938778797
2026-03-02,14.14,14.68,13.95,14.01,207250693.0,2924191698.0,0.14757315392709366
2026-03-03,14.28,14.46,12.8,12.93,194994188.0,2580914863.0,0.13884589191994953
2026-03-04,12.75,13.44,12.72,13.19,143332819.0,1867226123.0,0.10206033984692758
2026-03-05,13.52,13.6,12.93,13.08,167734758.0,2196432977.0,0.11943577559597258
2026-03-06,12.99,13.11,12.55,12.66,140043698.0,1770926856.0,0.09971831650991593
2026-03-09,12.34,12.72,12.01,12.63,142386586.0,1744509088.0,0.10138657327882306
2026-03-10,12.82,13.43,12.77,13.11,270950516.0,3523819742.0,0.19293070447920507
2026-03-11,13.32,13.52,12.67,12.72,181965751.0,2344535104.0,0.12956897462235362
2026-03-12,12.53,13.1,12.19,12.33,154501199.0,1922134766.0,0.11001280088336075
2026-03-13,12.24,12.46,11.86,12.17,155426263.0,1866692460.0,0.11067149403457938
2026-03-16,12.34,12.36,11.66,12.25,124008417.0,1469311048.0,0.08830037161900452
2026-03-17,12.17,12.26,11.42,11.46,114264621.0,1326151417.0,0.08136228766797908
2026-03-18,11.68,11.96,11.5,11.91,84810953.0,984838869.0,0.06038976102131782
2026-03-19,11.63,11.79,11.32,11.39,75346649.0,860005047.0,0.05365068975073438
2026-03-20,11.6,11.66,10.98,11.05,77381764.0,863621436.0,0.05509979631248826
2026-03-23,10.71,10.88,10.25,10.34,90523865.0,947579207.0,0.06445764822470555
2026-03-24,10.64,10.91,10.34,10.9,78774914.0,829725564.0,0.0560917907730015
2026-03-25,11.55,12.0,11.09,11.22,137670158.0,1562430543.0,0.09802823394033865
2026-03-26,11.17,11.42,10.95,11.04,71060545.0,785004269.0,0.05059876323515196
2026-03-27,10.84,11.28,10.7,11.1,62948003.0,687101392.0,0.04482221604017582
2026-03-30,10.9,12.06,10.9,11.79,176097808.0,2032032925.0,0.12539069737251873
2026-03-31,11.65,11.78,11.32,11.38,100572719.0,1146495622.0,0.07161294916323073
2026-04-01,12.49,12.92,11.79,11.94,210322657.0,2575543829.0,0.149760550310036
2026-04-02,11.7,11.84,11.33,11.43,113823377.0,1302285512.0,0.08104809924337678
2026-04-03,11.51,11.74,11.1,11.16,100113924.0,1128355957.0,0.07128626352384432
2026-04-07,11.38,12.02,11.37,11.56,131891272.0,1528610076.0,0.09391336985539624
2026-04-08,12.28,12.42,11.88,12.41,156897652.0,1897842706.0,0.11171919868753141
2026-04-09,12.2,12.9,12.1,12.64,171921478.0,2143942040.0,0.12241693559146481
2026-04-10,12.97,13.87,12.9,12.9,249554150.0,3290710655.0,0.17769539130609818
2026-04-13,12.79,15.29,12.79,14.97,321820244.0,4577455387.0,0.22915256743998844
2026-04-14,14.23,15.42,14.23,15.0,295447941.0,4347184070.0,0.21037413117183587
2026-04-15,14.77,15.42,14.33,14.39,203720380.0,2978683364.0,0.14505938947970617
2026-04-16,14.53,14.71,13.98,14.51,180401134.0,2569977887.0,0.12845488683796222
2026-04-17,14.13,14.68,14.03,14.13,180677402.0,2556971281.0,0.1286516038645689
2026-04-20,14.06,14.42,13.81,14.0,135645515.0,1891902236.0,0.09658658398124098
2026-04-21,14.01,14.28,13.79,14.16,157971553.0,2206155320.0,0.11248387143859169
2026-04-22,13.97,14.38,13.65,14.12,142109670.0,1974056768.0,0.10118939484288472
2026-04-23,15.05,15.62,14.67,15.13,293186598.0,4412885151.0,0.20876393863742077
2026-04-24,14.72,15.44,14.33,14.88,194419951.0,2849910671.0,0.1384370056384854
2026-04-27,14.86,16.13,14.85,15.57,212706546.0,3283820143.0,0.15145800189994263
2026-04-28,15.14,16.96,14.67,16.07,280504203.0,4378960721.0,0.19973342104344968
2026-04-29,15.74,17.53,15.44,17.2,268525173.0,4462465575.0,0.19120373550899758
2026-04-30,16.96,17.26,15.87,16.23,222173934.0,3614373943.0,0.15819926913716012
2026-05-06,16.67,19.46,16.67,19.15,259508196.0,4716713848.0,0.18478318407191233
2026-05-07,19.05,19.82,18.67,19.38,191587189.0,3664447970.0,0.1364199333835578
2026-05-08,19.01,19.48,18.48,18.77,163214732.0,3055218021.0,0.11621728458396682
2026-05-11,19.07,19.45,17.76,18.58,173251861.0,3166135062.0,0.12336423671938426
2026-05-12,18.36,18.37,17.21,17.91,192845236.0,3365451673.0,0.13731572755867555
2026-05-13,17.56,20.77,17.43,20.51,280964192.0,5397148339.0,0.20006095687225275
2026-05-14,20.18,20.39,19.28,19.28,185695899.0,3620608791.0,0.13222503186880558
2026-05-15,19.68,20.55,18.6,18.88,218702528.0,4230592459.0,0.15572744950381667
2026-05-18,18.56,19.62,18.07,18.87,152050104.0,2848912843.0,0.1082674951645281
2026-05-19,18.69,19.01,17.83,18.87,127330101.0,2324344778.0,0.09066558148698389
2026-05-20,18.54,19.63,18.08,18.95,138561480.0,2606293908.0,0.09866290105194442
2026-05-21,19.2,19.92,17.92,17.97,187354209.0,3530935541.0,0.13340583388855484
2026-05-22,18.1,20.83,18.07,20.68,285461566.0,5613060716.0,0.2032633184950904
2026-05-25,21.2,22.03,20.64,21.76,215763207.0,4564348991.0,0.15363450175973295
2026-05-26,21.0,23.28,20.74,23.01,244657661.0,5369027628.0,0.17420883927367953
2026-05-27,22.3,23.0,21.52,21.78,161019611.0,3538366771.0,0.11465424551986296
2026-05-28,21.4,25.23,21.4,25.01,212807988.0,5005847352.0,0.15153023382189174
2026-05-29,24.99,25.1,23.23,23.57,177133508.0,4235908557.0,0.1261281690466052
2026-06-01,23.07,23.21,20.99,21.56,190608618.0,4122515302.0,0.13572314049605902
2026-06-02,21.48,23.88,21.14,23.39,186597655.0,4189805004.0,0.1328671285251129
2026-06-03,23.14,23.32,21.8,22.21,209054754.0,4690173836.0,0.1488577381559477
2026-06-04,21.82,23.52,21.7,22.9,160918352.0,3626885682.0,0.11458214390332698
2026-06-05,23.21,23.92,21.66,21.95,184422331.0,4167756116.0,0.13131818594332237
2026-06-08,20.18,22.35,20.18,22.18,150572690.0,3236023069.0,0.10721550040166358
2026-06-09,23.72,25.63,23.09,25.59,237342205.0,5744456395.0,0.16899985831102055
2026-06-10,25.04,26.13,24.78,25.44,183645972.0,4627286016.0,0.13076537840115562
2026-06-11,25.31,27.47,24.52,26.69,195080068.0,5118857361.0,0.13890704289742423
2026-06-12,27.2,30.59,27.17,28.7,237392389.0,6780576624.0,0.16903559190037304
2026-06-15,29.72,34.45,29.72,34.45,190443179.0,6147257522.0,0.1356053394182477
2026-06-16,36.05,39.96,36.05,39.04,212570112.0,8094026416.0,0.1513608538740835
2026-06-17,37.54,44.0,37.52,40.6,240683948.0,9783266981.0,0.17137935121878992
2026-06-18,39.87,42.17,39.11,41.27,182093683.0,7337557339.0,0.12966006878688893
2026-06-22,41.58,42.88,40.25,41.98,184444503.0,7569241389.0,0.13133397354780035
2026-06-23,41.38,41.88,38.19,38.6,173766203.0,6756641387.0,0.12373047467998384
2026-06-24,38.61,46.32,38.61,45.4,212987960.0,9193061597.0,0.151658383143248
2026-06-25,43.35,49.65,42.99,48.32,173723154.0,8212473543.0,0.12369982157763978
2026-06-26,49.3,54.6,49.29,52.75,177877487.0,9227403442.0,0.12665792036321732
2026-06-29,52.75,52.75,46.12,48.26,224584733.0,10823434410.0,0.15991588203125687
2026-06-30,47.8,49.44,45.72,47.1,198495623.0,9250187248.0,0.14133909374591744
2026-07-01,48.44,49.37,46.1,47.18,168990060.0,7986267811.0,0.12032961518989368
2026-07-02,43.92,48.16,43.31,45.63,143644018.0,6511072596.0,0.10228192954230658
2026-07-03,45.43,50.9,44.29,47.44,215553969.0,10298830783.0,0.15348551354099924
2026-07-06,48.1,49.0,40.71,41.05,236734280.0,10132277998.0,0.1685669844407212
2026-07-07,41.87,42.72,39.89,40.69,157070656.0,6405635789.0,0.11184238643446938
2026-07-08,41.3,42.15,37.38,37.52,185200365.0,7206187490.0,0.13187218617164734
2026-07-09,38.28,40.15,36.68,39.23,184515786.0,7051626053.0,0.13138473071043807
2026-07-10,40.51,43.42,37.86,38.13,197919165.0,7966116159.0,0.14092862599821004
2026-07-13,36.76,37.81,33.54,34.29,184084925.0,6472147224.0,0.131077935515914
2026-07-14,34.0,40.39,33.93,39.46,199300093.0,7432506012.0,0.141911917766051
2026-07-15,40.48,41.68,37.06,37.36,147331001.0,5623610482.0,0.1049072510884477
2026-07-16,35.73,37.48,34.15,35.14,141041815.0,4973081597.0,0.10042902715481712
2026-07-17,34.53,35.33,31.3,31.9,144988461.0,4750639125.0,0.10323924211344093
2026-07-20,33.32,33.79,25.69,26.96,201207545.0,5748692275.0,0.1432701217051063
2026-07-21,27.82,30.65,24.28,30.09,220724283.0,6131921718.0,0.1571670430583621
2026-07-22,29.3,30.57,27.42,27.55,183508704.0,5293691957.0,0.1306676365243974
2026-07-23,28.05,29.48,26.77,26.97,133934116.0,3688211492.0,0.09536797986271253
2026-07-24,26.48,27.05,25.59,25.95,107785611.0,2797878159.0,0.07674889928222745
2026-07-27,26.38,31.14,26.24,31.14,225553985.0,6471469116.0,0.16060603931140716
2026-07-28,31.2,31.39,28.71,29.15,190706007.0,5665424204.0,0.13579248647353087
2026-07-29,29.17,31.55,28.0,30.49,312103628.0,9238547403.0,0.22223383704704128
2026-07-30,30.17,35.81,29.97,33.25,364986085.0,11517902787.0,0.2598888665860929
2026-07-31,36.23,37.16,32.2,32.3,321685115.0,11116036876.0,0.22905634864125557
2026-08-03,31.18,31.6,27.56,28.15,236664626.0,6792763526.0,0.1685173872098756
2026-08-04,28.03,31.14,27.56,30.27,240413335.0,7008243357.0,0.17118666084306378
2026-08-05,29.08,35.34,29.06,34.52,293091486.0,9455762035.0,0.2086962140010727
2026-08-06,33.21,36.74,33.21,35.54,246504166.0,8583294463.0,0.1755236458137578
2026-08-07,36.18,41.08,34.93,38.69,300533028.0,11209296793.0,0.2139949746813129
2026-08-10,38.71,39.11,36.55,38.49,250364656.0,9338827807.0,0.17827251326871005
2026-08-11,38.16,40.93,37.17,39.77,233416671.0,9068571348.0,0.1662046761823507
2026-08-12,38.74,40.1,38.25,39.12,170311541.0,6594815454.0,0.12127057763591421
2026-08-13,39.89,40.69,36.66,36.79,207271712.0,7885977512.0,0.1475881205362639
2026-08-14,36.88,38.04,36.38,37.55,146151815.0,5401409259.0,0.10406761000176301
2026-08-17,37.67,38.99,37.28,38.82,176850166.0,6707914765.0,0.12592641496812784
2026-08-18,38.33,39.31,37.11,37.69,150719504.0,5672774345.0,0.10732003952144667
2026-08-19,35.34,36.95,33.82,34.12,150668352.0,5258210070.0,0.10728361666630244
2026-08-20,34.68,35.04,32.2,32.8,159575991.0,5264153416.0,0.11362631382328604
2026-08-21,32.8,33.17,31.43,32.74,125944987.0,4052831746.0,0.08967930907182448
2026-08-24,32.34,32.51,29.32,30.38,166095562.0,5002215590.0,0.11826858372740462
2026-08-25,29.84,31.24,29.15,30.44,106971242.0,3193035853.0,0.0761690266649115
2026-08-26,30.63,30.78,29.43,29.91,86090980.0,2557727083.0,0.061301206087037506
2026-08-27,30.2,31.8,29.89,31.44,151052843.0,4647072339.0,0.10755739403565764
2026-08-28,30.98,32.52,30.41,30.49,158532332.0,4918632765.0,0.11288317493180645
2026-08-31,29.02,31.39,28.98,31.3,132850917.0,4018175631.0,0.09459668645738398
2026-09-01,32.13,32.3,28.42,28.42,189192787.0,5546375032.0,0.13471499599688597
2026-09-02,27.75,29.03,27.45,28.12,115553547.0,3253720339.0,0.08228006927944338
2026-09-03,28.4,28.57,27.08,27.58,116016835.0,3164948932.0,0.08260995416593964
2026-09-04,27.92,28.02,26.33,26.63,98126301.0,2630012293.0,0.06987097370897247
2026-09-07,26.91,27.96,26.8,27.72,103229661.0,2810274225.0,0.07350482853437164
2026-09-08,27.65,28.45,27.22,27.38,106988028.0,2945484326.0,0.07618097916034572
2026-09-09,27.84,28.7,27.44,27.82,121426655.0,3372220075.0,0.08646202427495428
2026-09-10,28.15,29.91,27.57,29.7,210747863.0,6096799111.0,0.15006331885367952
2026-09-11,29.12,31.55,27.56,30.99,230133789.0,6716039805.0,0.16386709533425925
