date,index,open,high,low,close,volume,amount,outstanding_share,turnover
2024-06-03,938,115.71,122.43,115.68,121.37,7497803.0,1342741871.0,416594451.0,0.017997846543568098
2024-06-04,939,119.94,122.42,118.08,120.42,4756579.0,849754222.0,416594451.0,0.011417768500233816
2024-06-05,940,120.04,124.73,119.7,120.78,5790849.0,1054113402.0,416594451.0,0.01390044679207693
2024-06-06,941,124.06,124.65,115.68,116.26,8666051.0,1558513967.0,416594451.0,0.020802127774860832
2024-06-07,942,117.31,122.09,115.08,121.38,8287988.0,1461753551.0,416594451.0,0.019894619287667854
2024-06-11,943,122.72,127.75,121.39,127.69,9954727.0,1848778859.0,416594451.0,0.023895486308337793
2024-06-12,944,127.7,128.95,126.09,127.28,5338440.0,1014931367.0,416594451.0,0.012814476974394457
2024-06-13,945,129.43,136.13,128.55,131.12,9477745.0,1877335920.0,416594451.0,0.022750531067443333
2024-06-14,946,130.1,134.46,128.25,134.13,8214388.0,1617779423.0,416594451.0,0.01971794866753998
2024-06-17,947,132.78,143.37,132.08,141.49,10621894.0,2211612827.0,416594451.0,0.025496964672724363
2024-06-18,948,141.47,146.19,137.61,140.22,8565820.0,1803085227.0,416594451.0,0.020561531675322292
2024-06-19,949,139.89,148.87,139.89,145.73,9745096.0,2099253932.0,416594451.0,0.02339228469464179
2024-06-20,950,145.76,149.01,142.54,144.01,7996342.0,1733521794.0,416594451.0,0.019194547552914956
2024-06-21,951,141.42,145.86,137.94,144.37,6598157.0,1396022726.0,416594451.0,0.01583832185993279
2024-06-24,952,144.05,145.29,136.82,138.35,8288139.0,1737535849.0,416594451.0,0.019894981750489038
2024-06-25,953,137.49,137.67,131.44,132.24,9049890.0,1799750280.0,416594451.0,0.021723501065068197
2024-06-26,954,134.69,137.29,130.1,136.11,8004071.0,1601299512.0,416594451.0,0.019213100368444418
2024-06-27,955,133.11,137.48,132.56,133.19,5247623.0,1051639645.0,416594451.0,0.01259647839140325
2024-06-28,956,132.78,136.97,131.51,133.23,7357795.0,1471104173.0,416594451.0,0.017661769095431375
2024-07-01,957,133.79,137.81,132.11,137.37,6309305.0,1271717372.0,416594451.0,0.01514495688757986
2024-07-02,958,136.8,137.27,131.15,132.11,6655456.0,1325374774.0,416594451.0,0.015975863298284786
2024-07-03,959,131.55,132.78,125.77,131.1,6973556.0,1343316375.0,416594451.0,0.016739435638810272
2024-07-04,960,132.01,133.3,129.43,129.73,3936461.0,768920979.0,416594451.0,0.009449144102977982
2024-07-05,961,129.1,132.11,125.74,129.29,5311250.0,1019879414.0,416594451.0,0.012749209662420588
2024-07-08,962,128.42,131.36,126.78,129.09,4232957.0,819395548.0,416594451.0,0.010160857855497456
2024-07-09,963,128.42,139.95,128.22,139.04,8016332.0,1622167756.0,416594451.0,0.019242531869441536
2024-07-10,964,138.14,142.09,138.14,141.59,5777653.0,1211964475.0,416594451.0,0.0138687709020877
2024-07-11,965,143.17,144.18,133.38,135.23,8169273.0,1674155377.0,416594451.0,0.019609653898150458
2024-07-12,966,132.11,135.19,130.17,133.72,4187843.0,829793302.0,416594451.0,0.010052565486523966
2024-07-15,967,133.72,141.5,133.29,139.62,6481589.0,1340770891.0,416594451.0,0.015558510163641138
2024-07-16,968,139.49,167.54,139.49,167.54,19307399.0,4510843310.0,416594451.0,0.04634579014111736
2024-07-17,969,166.31,172.71,165.68,166.27,12151129.0,3062974086.0,416594451.0,0.02916776488700758
2024-07-18,970,163.63,172.66,153.24,170.33,15252206.0,3712619339.0,416594451.0,0.0366116398415494
2024-07-19,971,166.91,186.82,164.97,179.99,15485007.0,4094585529.0,416594451.0,0.0371704590947612
2024-07-22,972,179.72,182.99,174.69,177.86,10357001.0,2759444109.0,416594451.0,0.024861111268138326
2024-07-23,973,176.37,178.53,165.76,166.62,12188842.0,3099222547.0,417456753.0,0.029197855615956465
2024-07-24,974,166.98,181.73,166.98,175.19,13113571.0,3428381283.0,417456753.0,0.031413004834060024
2024-07-25,975,174.75,177.71,168.84,171.54,8636328.0,2219649543.0,417456753.0,0.02068795854405546
2024-07-26,976,171.88,172.34,165.71,168.14,8141284.0,2048184222.0,417456753.0,0.019502101574579152
2024-07-29,977,168.33,169.93,158.72,165.32,7919376.0,1943887553.0,417456753.0,0.018970530343774317
2024-07-30,978,165.32,169.49,162.96,163.9,7036312.0,1739502160.0,417456753.0,0.016855187871400897
2024-07-31,979,160.98,180.04,160.98,177.08,10858900.0,2804759461.0,417456753.0,0.026012035790447495
2024-08-01,980,179.72,182.4,172.18,173.02,8938306.0,2360243183.0,417456753.0,0.021411334074166958
2024-08-02,981,168.24,174.69,162.88,164.36,9828538.0,2446560657.0,417456753.0,0.023543847187447463
2024-08-05,982,158.92,165.3,152.65,154.03,11936345.0,2807448369.0,417456753.0,0.028593009729082044
2024-08-06,983,159.62,160.94,153.1,156.56,6835596.0,1592301660.0,417456753.0,0.016374381180509972
2024-08-07,984,156.24,158.93,150.08,153.9,6908984.0,1596991481.0,417456753.0,0.016550179031359448
2024-08-08,985,151.09,157.76,148.5,153.93,6795331.0,1557819401.0,417456753.0,0.016277928075582
2024-08-09,986,157.6,167.65,155.37,165.61,11154738.0,2706175472.0,417456753.0,0.026720703210183785
2024-08-12,987,163.57,166.31,159.68,161.65,5634015.0,1368129597.0,417456753.0,0.013496044702862909
2024-08-13,988,162.27,165.07,156.7,161.41,5429629.0,1300711271.0,417456753.0,0.013006446682154883
2024-08-14,989,162.29,169.26,161.62,162.07,6634197.0,1630482736.0,417456753.0,0.015891938391999136
2024-08-15,990,160.34,165.56,160.27,161.83,4768298.0,1158491545.0,417456753.0,0.011422256235486027
2024-08-16,991,163.75,168.32,161.62,164.03,6272523.0,1548297773.0,417456753.0,0.015025563618083332
2024-08-19,992,164.57,173.02,164.57,171.0,6580656.0,1667890014.0,417456753.0,0.015763683190435775
2024-08-20,993,171.75,172.73,165.36,166.3,5322463.0,1339860947.0,417456753.0,0.012749735060580036
2024-08-21,994,165.56,180.85,164.3,176.93,8292657.0,2146072076.0,417456753.0,0.01986470919539778
2024-08-22,995,176.37,179.69,173.52,174.82,5200055.0,1367354358.0,417456753.0,0.01245651187250048
2024-08-23,996,173.09,174.8,166.18,169.68,6407227.0,1619350617.0,417456753.0,0.015348241354236758
2024-08-26,997,168.99,170.48,163.22,165.79,4950499.0,1228548627.0,417456753.0,0.011858711026768323
2024-08-27,998,164.36,164.97,160.86,163.69,3704435.0,901860775.0,417456753.0,0.008873817403547908
2024-08-28,999,163.63,166.57,158.4,161.08,4640904.0,1114605924.0,417456753.0,0.011117089295235331
2024-08-29,1000,155.58,162.88,155.58,161.14,4538637.0,1080614756.0,417456753.0,0.010872113021010347
2024-08-30,1001,160.94,176.21,157.79,172.14,8468308.0,2137905933.0,417456753.0,0.02028547373864138
2024-09-02,1002,178.17,179.67,169.05,169.09,8010042.0,2079665248.0,417456753.0,0.019187716913037937
2024-09-03,1003,168.99,171.82,161.01,161.41,7419613.0,1817951529.0,417456753.0,0.017773369209336996
2024-09-04,1004,157.59,161.75,156.04,160.37,5639179.0,1333444699.0,417456753.0,0.013508414846507466
2024-09-05,1005,160.38,162.34,137.65,138.75,14630289.0,3212494378.0,417456753.0,0.03504623866990122
2024-09-06,1006,141.5,147.3,140.83,144.3,10617610.0,2287211711.0,417456753.0,0.025434035798194407
2024-09-09,1007,144.17,145.37,136.72,141.3,8461678.0,1777137356.0,417456753.0,0.02026959185398541
2024-09-10,1008,141.3,146.27,138.79,143.29,6627927.0,1411502924.0,417456753.0,0.01587691887212087
2024-09-11,1009,142.84,145.72,141.5,144.62,4309610.0,923740036.0,417456753.0,0.010323488526726503
2024-09-12,1010,147.52,148.2,143.51,143.84,4114397.0,891201831.0,417456753.0,0.009855864039645803
2024-09-13,1011,145.22,151.09,143.35,147.87,6755502.0,1493104038.0,417456753.0,0.016182519390218128
