date,index,open,high,low,close,volume,amount,outstanding_share,turnover
2024-06-03,1549,93.16,95.81,93.02,95.61,11452298.0,1097524388.0,1214426982.0,0.00943020714274611
2024-06-04,1550,95.1,96.6,94.68,96.35,7804123.0,755846348.0,1214426982.0,0.006426177214168649
2024-06-05,1551,96.46,100.01,96.24,99.44,11348133.0,1129993767.0,1214426982.0,0.009344434180234642
2024-06-06,1552,100.7,101.0,98.93,99.2,8313078.0,838099417.0,1214426982.0,0.006845267869715365
2024-06-07,1553,99.32,100.89,98.32,99.17,7120944.0,714089748.0,1214426982.0,0.005863624660473824
2024-06-11,1554,98.58,100.19,98.33,99.02,10186270.0,1020754762.0,1214426982.0,0.008387717129954215
2024-06-12,1555,99.24,101.67,98.88,99.62,13583501.0,1372060469.0,1214426982.0,0.01118511133343709
2024-06-13,1556,99.71,103.19,99.71,101.3,15565507.0,1599960578.0,1214426982.0,0.012817161699063764
2024-06-14,1557,101.13,103.45,100.54,101.49,19412402.0,2006138901.0,1214426982.0,0.01598482435562355
2024-06-17,1558,102.16,103.64,101.5,102.97,12901652.0,1339409961.0,1214426982.0,0.010623653946450278
2024-06-18,1559,103.29,104.87,102.65,103.78,12837083.0,1345956681.0,1214426982.0,0.010570485661360249
2024-06-19,1560,103.76,103.93,101.7,102.46,10918143.0,1130458048.0,1214426982.0,0.008990365960100185
2024-06-20,1561,102.39,103.64,101.25,102.2,9905209.0,1025378714.0,1214426982.0,0.00815628205467523
2024-06-21,1562,101.3,102.89,99.95,102.89,11908022.0,1223307255.0,1214426982.0,0.00980546560353021
2024-06-24,1563,102.88,103.76,101.6,102.16,8606861.0,892235034.0,1214426982.0,0.0070871786674449894
2024-06-25,1564,101.72,101.88,97.94,98.93,8890038.0,893882963.0,1214426982.0,0.007320356128253415
2024-06-26,1565,99.44,99.65,97.05,99.18,8871230.0,883121465.0,1214426982.0,0.007304868988821594
2024-06-27,1566,98.71,100.78,97.94,98.12,8596930.0,861046420.0,1214426982.0,0.007079001148213949
2024-06-28,1567,97.96,99.69,97.79,98.4,10378887.0,1034210319.0,1214426982.0,0.008546324442583901
2024-07-01,1568,98.04,99.18,96.4,98.06,5470584.0,540562304.0,1214426982.0,0.004504662759543331
2024-07-02,1569,97.47,98.21,95.66,95.84,6659673.0,649354486.0,1214426982.0,0.005483798613427053
2024-07-03,1570,96.04,97.53,94.93,96.51,5611078.0,544795111.0,1214426982.0,0.004620350241855874
2024-07-04,1571,96.41,99.3,96.1,96.92,8501255.0,838152597.0,1214426982.0,0.007000219137094238
2024-07-05,1572,96.8,97.1,94.22,96.73,6777352.0,655023239.0,1214426982.0,0.005580699457812277
2024-07-08,1573,102.99,102.99,99.65,100.6,19793238.0,2017592334.0,1214426982.0,0.016298417519843938
2024-07-09,1574,100.31,102.65,99.6,102.64,18045668.0,1850153804.0,1214426982.0,0.014859409637194638
2024-07-10,1575,101.8,103.87,101.1,103.42,14219891.0,1472687578.0,1214426982.0,0.011709136251717437
2024-07-11,1576,104.43,105.84,102.77,104.22,15056843.0,1584710906.0,1214426982.0,0.012398310662699027
2024-07-12,1577,103.48,108.93,102.78,107.82,17352005.0,1855928850.0,1214426982.0,0.014288224205479651
2024-07-15,1578,107.81,110.28,106.16,107.62,11428172.0,1243164150.0,1214426982.0,0.009410340983349462
2024-07-16,1579,107.15,110.1,106.95,109.37,13002949.0,1426684697.0,1214426982.0,0.010707065301353787
2024-07-17,1580,109.42,110.41,108.28,108.31,10333592.0,1140354942.0,1214426982.0,0.008509027016990306
2024-07-18,1581,105.97,108.31,104.87,107.94,13540742.0,1457039962.0,1214426982.0,0.011149902135491255
2024-07-19,1582,106.94,110.86,106.6,110.02,13995769.0,1546307234.0,1214426982.0,0.011524586663045667
2024-07-22,1583,109.9,110.08,107.8,108.64,10834631.0,1190707509.0,1214426982.0,0.008921599372040302
2024-07-23,1584,108.48,108.6,103.6,103.81,11065090.0,1179796394.0,1214426982.0,0.009111367059530633
2024-07-24,1585,103.8,105.35,101.68,102.16,9246898.0,962802698.0,1214426982.0,0.007614206648119418
2024-07-25,1586,102.09,102.87,100.57,102.0,7112249.0,731387565.0,1214426982.0,0.005856464905190982
2024-07-26,1587,102.0,103.27,101.02,102.92,6371513.0,658797469.0,1214426982.0,0.005246517982914842
2024-07-29,1588,102.49,103.87,100.46,100.72,8245325.0,846958168.0,1214426982.0,0.006789477771995023
2024-07-30,1589,100.48,100.66,98.76,99.72,8059980.0,809337529.0,1214426982.0,0.006636858468613966
2024-07-31,1590,99.42,102.58,98.83,101.97,10799899.0,1102809214.0,1214426982.0,0.008892999875722458
2024-08-01,1591,102.5,102.77,99.55,100.91,11913063.0,1216110534.0,1214426982.0,0.009809616532383665
2024-08-02,1592,99.03,100.36,97.76,98.05,10194205.0,1014873916.0,1214426982.0,0.008394251075689621
2024-08-05,1593,97.05,98.18,93.67,93.67,16062250.0,1548298727.0,1214427006.0,0.013226196321922044
2024-08-06,1594,95.07,95.56,92.42,94.01,11746352.0,1108194041.0,1214427006.0,0.009672340899836675
2024-08-07,1595,93.96,94.0,91.63,91.65,9453608.0,885131025.0,1214427006.0,0.00778441845684713
2024-08-08,1596,91.1,92.57,89.72,91.15,10070731.0,926274188.0,1214427006.0,0.00829257826962389
2024-08-09,1597,92.59,92.83,91.18,91.27,9252493.0,858991896.0,1214427006.0,0.007618813608629517
2024-08-12,1598,91.13,91.6,90.27,91.43,5929033.0,545467533.0,1214427006.0,0.0048821649804451075
2024-08-13,1599,91.63,92.63,91.27,92.63,7691339.0,712332793.0,1214427006.0,0.006333306952167696
2024-08-14,1600,93.03,93.41,92.03,92.38,9263289.0,866667740.0,1214427006.0,0.007627703397761891
2024-08-15,1601,92.38,93.72,91.34,91.98,10277924.0,958059854.0,1214427006.0,0.008463187947254855
2024-08-16,1602,91.7,91.7,90.5,90.7,8122820.0,744470809.0,1214427006.0,0.006688602904800686
2024-08-19,1603,90.35,91.09,88.47,88.96,11517646.0,1037608126.0,1214427006.0,0.009484016695195266
2024-08-20,1604,90.38,93.27,88.81,91.52,18661826.0,1712957461.0,1214427006.0,0.015366774542890888
2024-08-21,1605,91.14,92.83,90.05,92.19,12610950.0,1166740716.0,1214427006.0,0.010384279942470251
2024-08-22,1606,92.19,92.19,89.45,90.4,10588427.0,964907899.0,1214427006.0,0.008718866549975257
2024-08-23,1607,89.8,90.45,89.07,89.73,6634686.0,599960199.0,1214427006.0,0.005463223369721408
