date,index,open,high,low,close,volume,amount,outstanding_share,turnover
2024-06-03,435,70.26,71.23,69.61,70.86,12838509.0,908579010.0,880037056.0,0.014588600460024265
2024-06-04,436,70.85,71.64,70.5,71.29,9734992.0,694799120.0,880037056.0,0.01106202509727045
2024-06-05,437,71.29,72.54,70.62,70.62,9893132.0,710794019.0,880037056.0,0.011241722075848589
2024-06-06,438,71.44,71.86,68.06,69.06,14641447.0,1034666113.0,880037056.0,0.016637307372656816
2024-06-07,439,69.34,69.91,67.07,67.9,13938997.0,955227352.0,880037056.0,0.015839102347981127
2024-06-11,440,67.8,71.22,67.27,71.17,17639227.0,1228446787.0,880037056.0,0.02004373211302593
2024-06-12,441,70.76,71.71,70.25,70.69,11551789.0,822480241.0,880037056.0,0.013126480210396958
2024-06-13,442,71.24,72.68,70.45,71.69,17796715.0,1285763633.0,880037056.0,0.020222688213710854
2024-06-14,443,71.46,72.89,70.73,72.89,18800201.0,1362123974.0,880037056.0,0.021362965197683676
2024-06-17,444,72.55,74.41,72.12,73.3,16703699.0,1233868862.0,880037056.0,0.018980676877315493
2024-06-18,445,73.35,76.6,72.97,74.48,18290083.0,1375843691.0,880037056.0,0.020783310060979977
2024-06-19,446,74.55,76.01,74.01,75.17,14197243.0,1066250298.0,880037056.0,0.016132551354746588
2024-06-20,447,75.17,75.91,74.02,74.75,15401440.0,1157915511.0,880037056.0,0.017500899416671836
2024-06-21,448,74.52,76.59,72.86,76.59,23782590.0,1786831212.0,880037056.0,0.027024532476050644
2024-06-24,449,75.84,76.85,73.21,73.47,16983006.0,1278723727.0,880037056.0,0.019298057830873884
2024-06-25,450,73.48,73.84,70.4,71.02,16782613.0,1203261628.0,880037056.0,0.01907034810134177
2024-06-26,451,71.02,72.95,69.78,72.51,13949896.0,997601372.0,880037056.0,0.015851487053745155
2024-06-27,452,71.56,72.04,70.37,70.91,9962066.0,708657419.0,880037056.0,0.011320052868319217
2024-06-28,453,70.38,71.76,70.09,70.18,9940513.0,706441684.0,880037056.0,0.011295561854159013
2024-07-01,454,70.06,71.16,68.95,70.33,8796144.0,617804119.0,880557181.0,0.00998929335856498
2024-07-02,455,69.96,71.11,69.38,70.9,8861227.0,624386005.0,880557181.0,0.010063204515505507
2024-07-03,456,70.46,71.84,69.57,71.06,9246431.0,656039588.0,880557181.0,0.01050065935468193
2024-07-04,457,71.44,71.56,68.77,68.78,10967222.0,764551070.0,880557181.0,0.012454866346720531
2024-07-05,458,68.76,72.26,67.59,71.36,17418059.0,1222035298.0,880557181.0,0.019780724495619097
2024-07-08,459,71.33,71.58,70.38,70.84,8796349.0,625175797.0,880557181.0,0.009989526165706211
2024-07-09,460,70.46,73.52,69.91,72.96,15953052.0,1151723780.0,880557181.0,0.01811699721974103
2024-07-10,461,72.82,73.14,72.14,72.68,9805553.0,713310286.0,880557181.0,0.011135623229901297
2024-07-11,462,74.3,74.45,71.88,72.85,14592528.0,1068572219.0,880557181.0,0.01657192549770371
2024-07-12,463,71.94,72.16,69.62,70.45,14373590.0,1014855334.0,880557181.0,0.016323289742157018
2024-07-15,464,70.54,72.81,70.54,71.86,14428960.0,1041696174.0,880557181.0,0.01638617038318151
2024-07-16,465,71.38,78.39,71.38,77.69,33755998.0,2555250946.0,880557181.0,0.03833481655520109
2024-07-17,466,77.18,78.5,75.91,76.47,19811585.0,1528245002.0,880557181.0,0.022498919351837073
2024-07-18,467,75.2,76.34,72.95,75.21,21191195.0,1584205794.0,880557181.0,0.024065665986545397
2024-07-19,468,74.86,79.0,74.78,78.06,27954182.0,2179008992.0,880557181.0,0.031746015594642005
2024-07-22,469,78.06,80.02,77.73,78.5,21027424.0,1659704837.0,880557181.0,0.02387968033617115
2024-07-23,470,78.31,78.42,74.98,75.15,16672437.0,1281047586.0,880557181.0,0.0189339629041081
2024-07-24,471,75.05,77.46,74.86,75.29,14734334.0,1122365143.0,880557181.0,0.016732966714628383
2024-07-25,472,74.15,76.34,74.15,74.65,12521743.0,943190256.0,880557181.0,0.014220249712551035
2024-07-26,473,74.97,75.74,73.58,74.16,10720159.0,800180307.0,880557181.0,0.012174290587041389
2024-07-29,474,74.36,74.51,72.93,73.7,8220594.0,607072548.0,880557181.0,0.009335673113998487
2024-07-30,475,73.58,74.91,72.35,74.85,10902538.0,806518603.0,880557181.0,0.012381408311971962
2024-07-31,476,74.4,79.71,74.25,79.34,21418891.0,1670244437.0,880557181.0,0.02432424771742336
2024-08-01,477,80.85,81.14,78.95,79.5,16835242.0,1344851667.0,880557181.0,0.019118851521807076
2024-08-02,478,78.04,79.26,77.42,77.82,13109015.0,1029558555.0,880557181.0,0.014887181983017637
2024-08-05,479,77.35,77.35,73.3,73.66,18351232.0,1373632865.0,880557181.0,0.02084047736588727
2024-08-06,480,75.03,75.25,72.67,74.72,10873047.0,804589610.0,880557181.0,0.012347917017327691
2024-08-07,481,74.72,74.73,71.04,71.5,12343576.0,900251621.0,880557181.0,0.014017915322639338
2024-08-08,482,70.56,73.28,70.37,72.24,9305299.0,671568693.0,880557181.0,0.010567512480487056
2024-08-09,483,73.25,73.62,71.87,71.87,7869845.0,573237821.0,880557181.0,0.008937346909217925
2024-08-12,484,71.82,73.99,71.56,73.55,9528696.0,698342340.0,886557181.0,0.010747976785041686
2024-08-13,485,73.64,74.83,72.76,73.36,7586031.0,559439748.0,886557181.0,0.008556730645893894
2024-08-14,486,73.94,74.5,73.11,73.42,7466931.0,552642160.0,886557181.0,0.008422390749322687
2024-08-15,487,73.33,77.85,72.9,76.45,19043305.0,1454000595.0,886557181.0,0.021480064014054837
2024-08-16,488,76.44,77.51,76.22,76.69,9371878.0,721759991.0,886557181.0,0.010571092537346444
2024-08-19,489,76.83,78.07,76.36,76.69,7937911.0,613971104.0,886557181.0,0.008953636798752634
2024-08-20,490,77.15,77.23,75.15,75.5,7490602.0,569501803.0,886557181.0,0.008449090662771361
2024-08-21,491,74.95,77.94,74.95,76.83,9396266.0,721863167.0,886557181.0,0.010598601197275735
2024-08-22,492,76.65,78.04,76.4,77.15,10349274.0,801791548.0,886557181.0,0.01167355498528188
2024-08-23,493,76.7,77.54,75.35,76.1,9613552.0,733067450.0,886557181.0,0.01084369085946189
2024-08-26,494,76.1,76.85,74.51,74.73,7378577.0,556857411.0,886557181.0,0.008322731074917546
2024-08-27,495,74.28,75.9,74.05,75.15,6222749.0,468393834.0,886557181.0,0.007019004677150091
2024-08-28,496,75.44,75.74,74.32,74.56,5523133.0,413817829.0,886557181.0,0.006229866632821285
2024-08-29,497,74.25,75.68,73.26,74.85,6863327.0,513332814.0,886557181.0,0.007741550288113903
2024-08-30,498,75.04,79.84,74.65,79.23,21050996.0,1651689396.0,886557181.0,0.02374465680403755
2024-09-02,499,78.75,80.17,77.63,77.72,11776652.0,930756326.0,886557181.0,0.013283578603149344
2024-09-03,500,77.72,78.71,76.95,77.17,7477279.0,582441255.0,886557181.0,0.00843406286728842
2024-09-04,501,76.18,77.13,75.95,76.32,5252524.0,402902677.0,886557181.0,0.00592463082197966
2024-09-05,502,76.42,78.02,73.65,74.55,11312544.0,857154560.0,886557181.0,0.012760083886794438
2024-09-06,503,75.05,78.11,73.85,76.03,11257818.0,865599166.0,886557181.0,0.012698355211901442
2024-09-09,504,75.85,77.87,75.57,76.25,8020341.0,617417369.0,886557181.0,0.009046614445052925
2024-09-10,505,76.25,79.72,75.88,78.74,12311393.0,965438312.0,886557181.0,0.01388674443549513
2024-09-11,506,78.34,79.41,78.19,79.04,8120785.0,641640269.0,886557181.0,0.009159911141704462
2024-09-12,507,79.44,79.93,75.87,75.95,10655235.0,828398601.0,886557181.0,0.012018666396657387
2024-09-13,508,75.93,78.56,75.93,77.83,12386718.0,959933047.0,886557181.0,0.013971707934313151
2024-09-18,509,76.95,77.21,74.13,74.58,10573757.0,795802289.0,886557181.0,0.011926762567162602
2024-09-19,510,75.5,76.12,73.75,75.77,9365656.0,705214748.0,886557181.0,0.010564074377510457
2024-09-20,511,75.85,76.04,74.25,75.77,8777017.0,661563028.0,886557181.0,0.009900113820182344
2024-09-23,512,74.96,76.2,74.48,75.36,7143629.0,539367219.0,886557181.0,0.008057719403888062
2024-09-24,513,76.52,78.89,75.46,77.96,16729206.0,1297123362.0,886557181.0,0.018869855615099913
2024-09-25,514,79.27,79.84,78.34,78.59,15692898.0,1244426784.0,886557181.0,0.017700942856611977
2024-09-26,515,78.64,81.02,77.6,80.83,17656470.0,1403529574.0,886557181.0,0.019915771231004218
2024-09-27,516,81.84,86.62,81.04,85.92,12566667.0,1055011430.0,886557181.0,0.014174682997689238
2024-09-30,517,89.91,103.07,89.9,103.07,44184421.0,4307718812.0,886557181.0,0.049838207785043026
2024-10-08,518,123.69,123.69,117.77,123.69,47248899.0,5827866051.0,886557181.0,0.05329481280237919
2024-10-09,519,119.95,148.4,117.77,130.74,78096514.0,10386989328.0,886557181.0,0.08808965250488451
2024-10-10,520,133.71,143.71,119.08,130.77,57916204.0,7622190354.0,886557181.0,0.06532709366210639
2024-10-11,521,124.77,130.53,120.97,123.45,38857637.0,4864269342.0,886557181.0,0.043829814740398564
2024-10-14,522,124.74,125.25,116.22,123.95,42710957.0,5213762423.0,886557181.0,0.048176201056567836
2024-10-15,523,123.75,124.05,116.76,116.77,35780323.0,4309667575.0,886557181.0,0.040358731243529344
2024-10-16,524,114.77,117.76,112.78,113.34,25167829.0,2892499503.0,886557181.0,0.028388274935195634
2024-10-17,525,121.7,121.76,115.95,115.95,33150593.0,3946806167.0,886557181.0,0.03739250407131946
2024-10-18,526,116.77,138.61,114.92,132.73,59997761.0,7608761534.0,886557181.0,0.06767500425897514
2024-10-21,527,135.73,146.59,128.8,131.04,67436776.0,9145134078.0,886557181.0,0.07606590690961873
2024-10-22,528,127.75,131.74,124.75,127.86,37190535.0,4780590502.0,886557181.0,0.04194939232013282
2024-10-23,529,126.75,129.24,124.41,124.77,30178249.0,3840140979.0,886557181.0,0.034039822412763245
2024-10-24,530,122.28,126.1,121.77,123.55,21396357.0,2665221788.0,886557181.0,0.024134209793287998
2024-10-25,531,125.63,125.71,120.41,121.76,24973741.0,3064962783.0,886557181.0,0.02816935166193189
2024-10-28,532,120.76,123.96,120.24,122.33,19549656.0,2388163763.0,886557181.0,0.022051207095236423
2024-10-29,533,123.09,131.91,121.36,126.28,38573519.0,4901726637.0,886557181.0,0.04350934133373175
2024-10-30,534,124.55,128.3,123.76,124.94,26948598.0,3395250062.0,886557181.0,0.030396909051712932
2024-10-31,535,125.4,129.52,124.13,128.16,34571786.0,4418374094.0,886557181.0,0.038995551263827616
2024-11-01,536,126.75,129.44,123.56,123.63,26503845.0,3347434258.0,886557181.0,0.029895245978499383
2024-11-04,537,121.75,124.59,121.26,124.2,20141749.0,2479943695.0,886557181.0,0.02271906362236098
2024-11-05,538,123.75,131.24,123.11,129.02,33088970.0,4266204172.0,886557181.0,0.03732299586438069
2024-11-06,539,130.98,136.68,127.15,132.93,35428268.0,4684275606.0,886557181.0,0.03996162769787547
2024-11-07,540,131.74,143.7,130.74,141.47,38119247.0,5273647359.0,886557181.0,0.04299694122042197
2024-11-08,541,145.59,149.5,135.42,136.72,49663550.0,7130097685.0,886557181.0,0.05601843971753921
2024-11-11,542,133.23,142.69,130.84,138.77,57710412.0,7782626091.0,886557181.0,0.06509496875870435
2024-11-12,543,135.73,137.12,129.06,129.15,44724908.0,5922228426.0,886557181.0,0.05044785486882205
2024-11-13,544,127.19,132.64,126.85,131.25,28514184.0,3719590399.0,886557181.0,0.03216282560346212
2024-11-14,545,129.54,132.64,126.13,126.45,29596901.0,3833863240.0,886557181.0,0.033384085803259654
2024-11-15,546,125.96,128.35,121.66,121.66,23103805.0,2891839474.0,886557181.0,0.02606014084048122
2024-11-18,547,122.66,126.54,121.11,122.87,25210401.0,3119928327.0,886557181.0,0.02843629439847716
2024-11-19,548,122.98,127.53,122.13,126.95,21612836.0,2702243036.0,886557181.0,0.0243783891926989
2024-11-20,549,126.96,129.49,124.85,126.29,19706599.0,2500334604.0,886557181.0,0.022228232337785328
2024-11-21,550,125.35,131.18,125.26,128.24,26084975.0,3367446920.0,886557181.0,0.02942277786366495
2024-11-22,551,128.44,131.96,122.93,123.65,25715458.0,3291711791.0,886557181.0,0.02900597790093361
2024-11-25,552,123.8,124.95,115.94,118.03,28093648.0,3338292520.0,886557181.0,0.031688478309218046
2024-11-26,553,117.74,119.21,116.88,117.87,12471761.0,1477502870.0,886557181.0,0.014067632937034436
2024-11-27,554,116.67,123.55,116.07,122.96,20835993.0,2525283702.0,886557181.0,0.023502142271858716
2024-11-28,555,123.7,128.54,122.2,125.75,21344884.0,2697715247.0,886557181.0,0.024076150368466758
2024-11-29,556,125.36,128.74,122.86,125.56,21307453.0,2691220262.0,886557181.0,0.024033929741526735
2024-12-02,557,126.2,130.07,125.79,126.64,18385640.0,2352106582.0,886557181.0,0.020738244970574547
2024-12-03,558,127.4,127.62,123.54,125.12,15904401.0,2004001476.0,886557181.0,0.017939509532888212
2024-12-04,559,128.25,133.43,126.75,128.63,30252123.0,3927942877.0,886557181.0,0.03412314924331993
2024-12-05,560,127.35,129.54,126.51,127.77,15278465.0,1952056238.0,886557181.0,0.017233479495103204
2024-12-06,561,128.34,132.14,126.05,129.55,18389273.0,2379502664.0,886557181.0,0.020742342845001444
