date,index,open,high,low,close,volume,amount,outstanding_share,turnover
2024-06-03,3371,216.54,230.51,216.52,227.48,8360731.0,2563223049.0,530443389.0,0.015761778115025202
2024-06-04,3372,227.48,231.92,226.1,230.6,4544100.0,1414067159.0,530443389.0,0.008566606907037916
2024-06-05,3373,231.25,234.66,230.6,231.97,4440416.0,1404666907.0,530443389.0,0.008371140242451018
2024-06-06,3374,233.48,240.09,233.09,235.7,8024602.0,2581310656.0,530443389.0,0.015128102576842559
2024-06-07,3375,235.7,241.45,231.3,234.49,6872865.0,2195282488.0,530443389.0,0.01295683034707404
2024-06-11,3376,237.14,243.04,237.14,240.69,7701044.0,2517237819.0,530443389.0,0.014518126080368588
2024-06-12,3377,244.73,245.1,237.88,239.38,5800441.0,1893694218.0,530443389.0,0.010935080199481946
2024-06-13,3378,243.04,247.23,240.22,241.71,6477851.0,2140254370.0,530443389.0,0.012212143905143476
2024-06-14,3379,240.82,245.16,236.42,237.73,8260065.0,2691870542.0,530541063.99999994,0.01556913415471267
2024-06-17,3380,237.9,248.77,237.9,245.5,7213985.0,2398499682.0,530541063.99999994,0.013597411189268473
2024-06-18,3381,245.25,248.38,243.37,245.83,4077509.0,1359687716.0,530541063.99999994,0.0076855672005060865
2024-06-19,3382,246.36,248.04,240.09,242.19,5004305.0,1647802720.0,530541063.99999994,0.009432455543158485
2024-06-20,3383,241.56,248.71,241.0,243.44,5591640.0,1864329586.0,530541063.99999994,0.010539504629183615
2024-06-21,3384,240.16,244.44,239.17,243.12,3990340.0,1309665881.0,530541063.99999994,0.007521265121148098
2024-06-24,3385,243.1,246.42,238.99,239.87,3780903.0,1241390307.0,530541063.99999994,0.007126503972178863
2024-06-25,3386,238.62,239.72,230.22,231.72,5489559.0,1741830927.0,530541063.99999994,0.010347095394674296
2024-06-26,3387,232.45,237.76,229.29,235.34,4781905.0,1511432259.0,530558414.0,0.009012966101033316
2024-06-27,3388,234.21,238.54,231.57,235.42,4677558.0,1496054210.0,530558414.0,0.008816292186820356
2024-06-28,3389,233.46,237.14,232.44,235.59,3920017.0,1252482767.0,530558414.0,0.007388473910810507
2024-07-01,3390,234.86,240.67,231.91,239.25,3675799.0,1182126419.0,530558414.0,0.006928170212752483
2024-07-02,3391,239.4,240.2,231.58,234.21,3775108.0,1205087356.0,530558414.0,0.007115348471318372
2024-07-03,3392,234.18,237.51,230.21,235.2,3056539.0,972125150.0,530558414.0,0.005760984878094875
2024-07-04,3393,233.61,236.82,232.82,233.88,2116358.0,673494066.0,530558414.0,0.0039889255247962194
2024-07-05,3394,233.85,234.29,227.98,232.06,3238231.0,1012247844.0,530577064.0,0.0061032246203541135
