date,index,open,high,low,close,volume,amount,outstanding_share,turnover
2024-06-03,1683,83.65,86.65,83.14,85.8,24898109.0,2133131052.0,665235412.0000001,0.037427515960319915
2024-06-04,1684,85.8,86.41,83.82,84.94,14370434.0,1222776721.0,665235412.0000001,0.021602028005087613
2024-06-05,1685,84.59,86.47,84.36,84.41,12739065.0,1092191124.0,665235412.0000001,0.01914970966698928
2024-06-06,1686,85.26,85.83,82.53,82.8,18498410.0,1569148055.0,665235412.0000001,0.02780731402194205
2024-06-07,1687,83.21,84.94,82.05,83.1,13729946.0,1150918961.0,665235412.0000001,0.02063922898921081
2024-06-11,1688,83.64,87.21,83.24,87.19,23333784.0,2010455927.0,665235412.0000001,0.035075979990073045
2024-06-12,1689,86.65,88.3,85.93,86.23,18921814.0,1650316530.0,665235412.0000001,0.0284437864531481
2024-06-13,1690,87.53,90.94,87.18,88.62,27153434.0,2428925639.0,665235412.0000001,0.04081778196137279
2024-06-14,1691,88.12,90.29,86.48,90.27,19235018.0,1710874947.0,665235412.0000001,0.028914603241235747
2024-06-17,1692,89.92,94.59,89.61,93.88,24311161.0,2257826153.0,665235412.0000001,0.03654519973148993
2024-06-18,1693,93.8,95.08,92.04,93.2,19500928.0,1828042733.0,665235412.0000001,0.029314326399689613
2024-06-19,1694,94.79,96.74,93.25,94.31,21226048.0,2019792992.0,665235412.0000001,0.03190757379584597
2024-06-20,1695,93.6,95.19,92.36,92.6,16626929.0,1565505641.0,665235412.0000001,0.024994052782024774
2024-06-21,1696,90.69,94.6,90.11,94.1,17103753.0,1594578285.0,665235412.0000001,0.025710827613007463
2024-06-24,1697,93.8,96.21,91.84,92.06,18387667.0,1736175184.0,665235412.0000001,0.02764084212642606
2024-06-25,1698,91.61,93.1,88.59,89.57,21070142.0,1905249378.0,665235412.0000001,0.03167321164796921
2024-06-26,1699,90.27,93.4,88.98,92.8,15530505.0,1419626130.0,665235412.0000001,0.0233458783459952
2024-06-27,1700,91.72,96.05,91.61,93.8,20637172.0,1948038099.0,665235412.0000001,0.031022359344875038
2024-06-28,1701,92.65,95.83,92.61,95.21,16069384.0,1525297994.0,665235412.0000001,0.024155935944071477
2024-07-01,1702,94.66,95.58,90.16,94.01,15848340.0,1481139844.0,665235412.0000001,0.023823656579484674
2024-07-02,1703,93.61,93.61,89.43,89.83,18359135.0,1674675780.0,665235412.0000001,0.027597952046485456
2024-07-03,1704,89.64,92.11,89.03,91.3,13029988.0,1186870184.0,665235412.0000001,0.019587033048685625
2024-07-04,1705,91.25,93.59,90.91,91.21,11445590.0,1060125266.0,665235412.0000001,0.017205322797818823
2024-07-05,1706,91.21,92.11,88.2,91.45,14475001.0,1308486281.0,665235412.0000001,0.021759215969098165
2024-07-08,1707,92.57,93.19,91.28,91.57,11883652.0,1100640215.0,665235412.0000001,0.017863829534077776
2024-07-09,1708,91.61,96.59,90.31,96.01,20846816.0,1977904903.0,665235412.0000001,0.03133750191879442
2024-07-10,1709,96.05,97.5,95.37,96.63,14493568.0,1402807290.0,665235412.0000001,0.02178712638947729
2024-07-11,1710,97.88,99.43,95.11,97.4,15758720.0,1542923820.0,665235412.0000001,0.023688937353202714
2024-07-12,1711,96.2,97.78,94.89,96.94,10475798.0,1013579973.0,665235412.0000001,0.01574750503510477
2024-07-15,1712,96.59,97.93,96.14,96.79,7949222.0,774942033.0,665235412.0000001,0.01194948713884762
2024-07-16,1713,96.29,98.18,94.91,97.57,14101155.0,1368233691.0,665235412.0000001,0.021197240474023347
2024-07-17,1714,97.58,97.77,95.5,95.59,10274739.0,997123548.0,665235412.0000001,0.015445267667139762
2024-07-18,1715,93.91,95.49,89.62,93.6,20597174.0,1909659454.0,665235412.0000001,0.030962233261268412
2024-07-19,1716,92.61,96.88,92.5,95.59,16018096.0,1534372054.0,665235412.0000001,0.024078838424795097
2024-07-22,1717,95.66,96.3,93.18,93.97,12213376.0,1161548450.0,665235412.0000001,0.018359479636360667
2024-07-23,1718,93.98,94.26,88.5,88.5,19479001.0,1768185451.0,665235412.0000001,0.029281365135745353
2024-07-24,1719,88.32,89.63,85.63,85.93,16962596.0,1485559032.0,664735412.0000001,0.02551781610214561
2024-07-25,1720,85.88,85.88,83.34,84.04,12745554.0,1079167304.0,664735412.0000001,0.019173875454674884
