date,index,open,high,low,close,volume,amount,outstanding_share,turnover
2024-06-03,2176,26.85,29.02,26.81,28.75,45671227.0,1314902877.0,855208713.0,0.05340360347802022
2024-06-04,2177,28.74,30.78,28.54,30.4,53418171.0,1638500490.0,855208713.0,0.06246214542484438
2024-06-05,2178,30.41,32.11,30.07,30.49,48312700.0,1519491235.0,855208713.0,0.05649229160741724
2024-06-06,2179,31.28,32.79,30.87,31.11,51769269.0,1669662254.0,855208713.0,0.060534075732691935
2024-06-07,2180,30.7,31.47,29.63,30.18,35956861.0,1098252551.0,855208713.0,0.042044544744950466
2024-06-11,2181,30.33,31.08,29.93,30.55,26861743.0,827580623.0,855208713.0,0.03140957592184868
2024-06-12,2182,30.69,31.04,28.84,29.42,43663343.0,1307368882.0,855208713.0,0.05105577426454494
2024-06-13,2183,29.66,31.49,29.53,30.55,43414428.0,1339161991.0,855208713.0,0.05076471665928876
2024-06-14,2184,30.52,33.84,30.23,32.68,67216393.0,2208384003.0,855208713.0,0.07859647823770477
2024-06-17,2185,33.15,33.81,32.22,33.27,36072967.0,1207763274.0,855208713.0,0.04218030809515384
2024-06-18,2186,33.0,34.47,32.69,33.29,38556242.0,1296694916.0,855208713.0,0.045084014479632645
2024-06-19,2187,33.65,34.15,32.53,32.56,28256300.0,941258605.0,855208713.0,0.03304023868147845
2024-06-20,2188,32.66,32.87,31.69,31.72,19864943.0,645560669.0,855208713.0,0.02322818125918696
2024-06-21,2189,31.07,32.3,30.97,31.62,21821171.0,695623599.0,855208713.0,0.025515608842960887
2024-06-24,2190,31.62,32.08,30.56,30.8,28846107.0,910117441.0,855208713.0,0.03372990307688785
2024-06-25,2191,30.28,30.28,29.29,29.54,27640445.0,828628093.0,855208713.0,0.03232011622407313
2024-06-26,2192,30.56,31.88,30.56,31.62,42406680.0,1340665619.0,855208713.0,0.04958635167693854
2024-06-27,2193,30.88,32.11,30.61,30.72,32227552.0,1021620953.0,855208713.0,0.037683844317895766
