date,index,open,high,low,close,volume,amount,outstanding_share,turnover
2024-06-03,1179,53.01,54.78,52.66,53.61,23127577.0,1261549669.0,1141461126.0,0.020261379448852118
2024-06-04,1180,53.25,53.68,52.17,52.89,14692419.0,786508153.0,1141461126.0,0.012871589461383023
2024-06-05,1181,52.42,53.14,51.34,51.35,19848876.0,1048115800.0,1141461126.0,0.01738900742906246
2024-06-06,1182,51.77,52.27,50.71,50.79,20863628.0,1079390963.0,1141461126.0,0.018278001348247405
2024-06-07,1183,51.12,51.66,49.45,50.18,18976260.0,963516942.0,1141461126.0,0.016624534614243184
2024-06-11,1184,49.15,50.91,48.89,50.69,23477208.0,1182346281.0,1141461126.0,0.02056768072537934
2024-06-12,1185,51.12,52.06,50.9,51.17,20131902.0,1044958269.0,1141461126.0,0.01763695805440859
2024-06-13,1186,51.8,52.88,51.08,52.27,19867753.0,1046171822.0,1141461126.0,0.017405545004955343
2024-06-14,1187,52.07,52.71,51.17,52.56,17371108.0,910349196.0,1141461126.0,0.015218308888777699
2024-06-17,1188,51.86,54.43,51.85,53.39,21783677.0,1175214311.0,1141461126.0,0.019084028797665773
2024-06-18,1189,53.69,54.49,53.32,53.93,16663302.0,905904507.0,1141461126.0,0.014598221192510414
2024-06-19,1190,54.29,55.23,53.47,54.72,18923898.0,1037912518.0,1141461126.0,0.01657866182996056
2024-06-20,1191,54.39,57.05,54.33,55.62,23590713.0,1325706744.0,1141461126.0,0.020667119065778856
2024-06-21,1192,54.89,56.64,54.45,56.34,17643544.0,992592468.0,1141461126.0,0.015456981931419712
2024-06-24,1193,56.03,58.86,55.75,56.66,27265598.0,1581796368.0,1141461126.0,0.023886576054978154
2024-06-25,1194,56.23,56.43,53.56,54.51,26771752.0,1474026657.0,1141461126.0,0.02345393232427961
2024-06-26,1195,54.92,55.96,53.56,55.84,18205265.0,1007046022.0,1141461126.0,0.015949088922367734
2024-06-27,1196,55.24,57.09,55.12,55.59,15023506.0,847297753.0,1141461126.0,0.013161644893371516
2024-06-28,1197,55.14,57.17,54.81,56.69,17474206.0,996355703.0,1141461126.0,0.015308629967307358
2024-07-01,1198,56.93,57.18,54.47,56.01,15832864.0,892536014.0,1141461126.0,0.013870699263743477
2024-07-02,1199,55.85,56.33,54.97,55.09,10241441.0,573420633.0,1141461126.0,0.008972220574772339
